sudoku,split,dp_call,literal_iteration,literal_search
200,fifo,26,0,0
200,fifo_reversed,26,0,0
200,fifo_negative_only,26,0,0
200,fifo_positive_only,26,0,0
200,dlcs,26,0,0
200,dlcs_reversed,26,0,0
200,dlcs_negative_only,26,0,0
200,dlcs_positive_only,26,0,0
200,dlis,26,0,0
200,dlis_reversed,26,0,0
200,dlis_negative_only,26,0,0
200,dlis_positive_only,26,0,0
201,fifo,38,0,0
201,fifo_reversed,38,0,0
201,fifo_negative_only,38,0,0
201,fifo_positive_only,38,0,0
201,dlcs,38,0,0
201,dlcs_reversed,38,0,0
201,dlcs_negative_only,38,0,0
201,dlcs_positive_only,38,0,0
201,dlis,38,0,0
201,dlis_reversed,38,0,0
201,dlis_negative_only,38,0,0
201,dlis_positive_only,38,0,0
202,fifo,10001,0,0
202,fifo_reversed,37,0,0
202,fifo_negative_only,37,0,0
202,fifo_positive_only,10001,0,0
202,dlcs,10001,0,0
202,dlcs_reversed,10001,0,0
202,dlcs_negative_only,10001,0,0
202,dlcs_positive_only,10001,0,0
202,dlis,10001,0,0
202,dlis_reversed,10001,0,0
202,dlis_negative_only,10001,0,0
202,dlis_positive_only,10001,0,0
203,fifo,33,0,0
203,fifo_reversed,33,0,0
203,fifo_negative_only,33,0,0
203,fifo_positive_only,33,0,0
203,dlcs,33,0,0
203,dlcs_reversed,33,0,0
203,dlcs_negative_only,33,0,0
203,dlcs_positive_only,33,0,0
203,dlis,33,0,0
203,dlis_reversed,33,0,0
203,dlis_negative_only,33,0,0
203,dlis_positive_only,33,0,0
204,fifo,38,0,0
204,fifo_reversed,39,0,0
204,fifo_negative_only,39,0,0
204,fifo_positive_only,38,0,0
204,dlcs,10001,0,0
204,dlcs_reversed,55,0,0
204,dlcs_negative_only,55,0,0
204,dlcs_positive_only,10001,0,0
204,dlis,10001,0,0
204,dlis_reversed,10001,0,0
204,dlis_negative_only,10001,0,0
204,dlis_positive_only,10001,0,0
205,fifo,38,0,0
205,fifo_reversed,10001,0,0
205,fifo_negative_only,10001,0,0
205,fifo_positive_only,38,0,0
205,dlcs,10001,0,0
205,dlcs_reversed,10001,0,0
205,dlcs_negative_only,8054,0,0
205,dlcs_positive_only,10001,0,0
205,dlis,10001,0,0
205,dlis_reversed,10001,0,0
205,dlis_negative_only,10001,0,0
205,dlis_positive_only,10001,0,0
206,fifo,29,0,0
206,fifo_reversed,10001,0,0
206,fifo_negative_only,10001,0,0
206,fifo_positive_only,29,0,0
206,dlcs,10001,0,0
206,dlcs_reversed,90,0,0
206,dlcs_negative_only,90,0,0
206,dlcs_positive_only,10001,0,0
206,dlis,10001,0,0
206,dlis_reversed,10001,0,0
206,dlis_negative_only,10001,0,0
206,dlis_positive_only,10001,0,0
207,fifo,10001,0,0
207,fifo_reversed,78,0,0
207,fifo_negative_only,78,0,0
207,fifo_positive_only,10001,0,0
207,dlcs,10001,0,0
207,dlcs_reversed,10001,0,0
207,dlcs_negative_only,10001,0,0
207,dlcs_positive_only,10001,0,0
207,dlis,10001,0,0
207,dlis_reversed,10001,0,0
207,dlis_negative_only,10001,0,0
207,dlis_positive_only,10001,0,0
208,fifo,10001,0,0
208,fifo_reversed,35,0,0
208,fifo_negative_only,35,0,0
208,fifo_positive_only,10001,0,0
208,dlcs,10001,0,0
208,dlcs_reversed,57,0,0
208,dlcs_negative_only,57,0,0
208,dlcs_positive_only,10001,0,0
208,dlis,10001,0,0
208,dlis_reversed,10001,0,0
208,dlis_negative_only,10001,0,0
208,dlis_positive_only,10001,0,0
